user_id,review_contents
kzRq4H_nSf4b3F_sdymWSw,"So heres the deal....If you have an issue with gluten, this place says they can make you a gluten free crust if you give then 24 hours to prepare it.  I guess they do not get enough requests to have this on hand.  I don't know anyone who plans 24 hours in advance to go eat pizza, its more like, I feel like pizza today and you will be out of luck if you cannot pre-plan your visit.

Now they will give you the option to walk over to Whole Foods, purchase your own Gluten Free crust and bring the curst over and they will give you a WHOPPING $2 discount off of $13 pizza.  Well, this SUCKS for you but works for them.  The crust you purchased is $7.99 and the toppings they put on the pizza is NOT WORTH $11.  Portions of the crust had NO toppings or Cheese, so what I paid $11 for, I have no idea.

ALSO, if you order the sausage at this place, they pre cook the sausage part way so when you order it, it can finish cooking in the oven with your pizza.  HOWEVER, if you bring your own Gluten Free crust in, they cannot put the crust all the way in the oven because it will burn the crust.  The problem with this issue, is they do NOTHING to finish cooking the sausage, so you end up with RAW sausage and cold pizza.

If you look at Whole Foods, they now have Gluten Free Pizza's for $4.99 you can take home and cook yourself which tastes way better then the $11 cold pizza served with RAW Uncooked Sausage.  

I guess they don't concern themselves with serving people RAW unsafe meat.  NOW, in THEIR DEFENSE, they did offer to go purchase another crust for me to which I said no thank you, AND they did not charge us for the pizza which did not get eaten, which was a nice gesture for something that was not eaten.  Needless to say, this is a place to NEVER VISIT AGAIN if for nothing else other then, HOW CAN A REAL CHEF/COOK nor anyone else working there NOT notice the center of the pizza looking uncooked (Cheese not melted completely, FIRST CLUE).  This is their specialty and there is no excuse for an expert to not be able to tell the difference between a fully cooked pizza and one that did not get cooked in the center.  This should have been their first clue that maybe, just maybe, the sausage did not get cooked either.

Maybe if the management here were to read these reviews they would see a pattern here in 2013 of people saying the service is EH, the pizza lacked toppings, etc.  

There are way better places to get pizza in this town especially who have GREAT SERVICE, they don't charge $13 plus dollars for crust with skimpy toppings.  They keep this practice going this year, it will be interesting to see where they are or if they are next year."
kzRq4H_nSf4b3F_sdymWSw,"LOYAL CUSTOMER NO MORE!!!!!

I purchased my tires here & along with the purchase comes free rotation, balancing & alignment. (It really does not come with it, you have to pay for it)  I came in & asked for my tires to be ROTATED & BALANCED.  Geoff one of the service managers asked if I wanted the Alignment checked, he said it was free, so I said ok.

I believe Geoff and Ernie are great guys, however, they are CLUELESS as to what is happening in the garage behind them & I find this difficult to understand since they both spend a lot of time in the garage chatting with the other mechanoics when it is slow in front.  There is nothing wrong with that, BUT you would think they would be paying attention to what is happening on the vehicles they write up & send back.

I asked how long it would take & I was told they were not busy so they should get it in right away.  After about 15 minutes this guy takes my truck to a bay on the other side of the shop.  I did not feel like sitting inside so I went outside to enjoy the day and watch him work on my vehicle.

I watched him slowly walk around the garage looking for tools, finally start working on my vehicle.  SERIOUSLY, IT TOOK THIS GUY 45 MINUTES TO take my tires off my vehicle and move them around & tighten the lug nuts back up.  REALLY???  A school kid can do that faster.

This guy then brings my truck back up front and spends more time writting something on the paper then hands it to Ernie & walks away.  Ernie hands me the keys & tells me my vehicle is done.  I said really, can I have a print out of what was done.

Ernie told me the tires were rotated, balanced and the alignment was checked....BUSTED!!!!

I told Ernie, SORRY, all this guy did was take the tires off & rotate them, HE DID NOT DO A BALANCE ON THE TIRES, HE DID NOT CHECK THE ALIGNMENT, HE DIDN'T EVEN CHECK THE TIRE PRESSURE. 

Ernie's response was, ""I'm sorry, I will have to have a talk with him, let me have your keys & we will get it done"".  By this time, an HOUR LATER, the shop was busy & I told him no, I did not have any more time to wait.

I DO NOT LIKE TO BE LIED TO!!!!  In Ernie's defense he did not lie, he stated what he thought his employee did.  As a Manager, you BETTER KNOW CONFIDENTLY that your employees are doing what you are telling your customer.  I had reservations about this place in the past & NOW I KNOW FOR SURE... I WILL NOT BE BACK THERE EVER!!!!!!  

BOTTOM LINE PEOPLE:  

IF YOU TAKE YOUR VEHICLE HERE, YOU BETTER MAKE SURE THE SERVICE YOU REQUESTED IS BEING PERFORMED, BECAUSE THE RED SHIRTS UP FRONT ARE NOT & APPARENTLY NO ONE IN THE GARAGE IS IN CHAGE OF MAKING SURE THE WORK REQUESTED IS BEING PERFORMED....."
kzRq4H_nSf4b3F_sdymWSw,"Back in November 2011, I visited this place and gave it 5 stars.  Since that time, I have been here a few more times.  If there was a way to give a place 2.5 stars, I would now give this place that rating.

You may be asking what caused this place to go from 5 stars to 2.5 stars in my opinion.  Please let me answer this burning question for you.

Since November 2011, their menu changed as well as the staff.  This place now seems to follow the Lindo family and what once seemed like a stand alone even if it were not, no longer carries itself as such.  It is a more of a chain like Misty said six months ago.  

The food quality has changed some and now it is a crap shoot on whether you will get a good meal here or not.  Sometimes the food is really good and sometimes it is just ok.  

The most interesting part of this entire change, is that they always seemed surprised you are there.  They still have the buffet on weekends, but the service has gone way down.  Getting a seat never seems to be a problem here, but getting service, now that is another story and may cause this place to drop to a solid 2 star in the near future.

We went there this morning and the servers always seem surprised that people actually want to eat here and showed up to do so.  On this visit, it was like they only had one server to cover the entire place inside and out, with one helper for drinks and food delivery.  I asked for coffee for my drink and the waiter forget like three times.  Our chips ran out and we were NEVER asked if we wanted more.  I asked for Habanero sauce for my food and he forgot again twice.  My coffee ran out and after seeing him come around several times to other tables to see if they needed anything, I finally called him over and asked for more coffee.  Yes, he forgot.

After I asked again and he forgot again, he finally came back over with the pot and apologized for taking so long.  I guess he realized he forgot again.

This place is ok for the food and price, but the service is has gone way down hill to like I said, they are almost always surprised people actually come in and they are always understaffed.  I don't understand the logic of a place that opens the door for business, gets the business almost every night, is packed on weekends and yet does not realize they need more staff.  I will give this place another chance, but there is a MUCH better place just down the road in a casino which has much better service, way better food, the chips are awesome and you serve yourself the salsa and chips so if you run out at this place down road, ITS YOUR OWN FAULT.  

But my review is not about that place, but about this one and if the service does not improve, people may start looking for a better place...."
kzRq4H_nSf4b3F_sdymWSw,"We decided to try this place based on the recommendation of a friend.  We went here for lunch and of course after reading the reviews of friends on Yelp, I felt like it was a place we could probably enjoy.  Of course the BEST BBQ we have had was in Southern Texas in a little rink a dink town called Ozona in a small gas station converted to a restaurant.

Back to this place, you walk in and you feel like you are in a Texas place, all wooden picnic style tables with a few smaller 4 seat tables make out of cable reels but fixed up really nice.  The place was clean and you are led through a line to the counter where there is a menu posted on the glass and a guy taking your order.  The smell of the smoked style cooking hits you when you walk in the door and depending on the type of clothing you wear, (meaning if it absorbs smells, you will leave smelling like a smoke house, that's what you call wearing your lunch out and having it linger.

They have chicken, pork, brisket, tri-tip, turkey, and of course ribs, beef and pork.  You have a choice of 1, 2, or 3 meat plate or a smoked salmon.  You also have the option to purchase everything by the half pound or full pound if you want more and the ribs a half rack or full.  The baby backs are $26 for a full slab and $36 for the beef ribs.

I opted for the 3 meat plate and took the ribs, chicken and tri-tip.  I will have to go back to try the brisket.  It comes with 2 sides which there are 10 to choose from so if you don't like making choices, well just ask the person taking your order what their favorites are and they will be more then happy to tell you because they eat there as well.

For my sides I choose the BBQ Beans and Potato Salad.  I also took and order of corn bread, I love me some corn bread.  The ribs were good, pulled off the bone, the chicken was tender and very tasty, the tri-tip was dry but soft and adding some sauce to it which they have on the table made it enjoyable to eat.  The BBQ Beans and Potato Salad were both really really really good.  Neither one of use were offered or given a few slices of bread which another review stated he was offered and it does not say that on the menu so I am guessing he was special.

Next time I go back I will have to ask about that.  The staff are all very friendly and willing to help even after you sit down at the table with your food, they come by and make sure all is ok.  You can get beer, wine, they have an electronic soda machine which give you a lot of choices of drinks from caffeine free to low calorie to the full sugar me up kind.  They also have a separate selection of ice tea from sweet to unsweetened.  

Overall I like this place, the sauces were good the food was good and the staff were amazing.  The corn bread was ok, it was more like a sweet cake.  I will be back."
kzRq4H_nSf4b3F_sdymWSw,"The last time we were here was on my birthday back in August and the service was great, the food was mixed for people in the party.  Went here on 12/31/15 as we were close by, the place was busy but we only had to wait about 5 minutes for a table.

Once seated the service was very slow.  I ordered a hot tea and had to wait 15 minutes and keep asking the server before he could find me a pot for my tea and bring it to the table.  My wife ordered a Pinot noir which took forever and we had to ask twice for that as well.  The glass did not appear to be as clean as it should have been and my wife said it had a salt taste on it.  She also ordered a kale salad.  I had the orange peel chicken which was ok, nothing special.

Later that evening around 11:30 my wife started getting violently ill, all the signs of food poisoning.  Needless to say it was not a good night and Friday was a long day in bed.  We did not eat out anywhere else so it had to come from cross contamination in something here.  

Not sure what happened on Thursday at this place but they need to figure out what went wrong with the glass washing or food handling.  The quality was just not as good on Thursday as it had been in the past and they were definitely overwhelmed.  The service was not good on this day, according to our server running out of tea pots and trying to keep up.  Seeing how long it took to get a glass of wine and then noticing the glass was not entirely clean, not sure what happened in the back area but we will probably not be back to this place for sometime.  My wife never gets sick like that and this was the only place we went to and the experience seemed concerning to begin with.

So the kicker, my wife called and talked to a manager who basically did not want to accept any responsibility and told her she should have gone to the doctor to be tested to prove it was food poisoning and it came from them.  It is strange how the manager knew exactly what my wife was talking about in relation to the taste on the glass but still refused to accept any responsibility.  The manager did say the chemical they use to clean the glasses is what could have caused the problem as it was supposed to be washed off completely and this may not have happened.  The chemical they use is very strong and if not washed completely off could have caused this.  The call from us was a courtesy call but was not accepted as one.  I guess we won't be back to this place....

Quick update, this manager we talked to over the weekend said a GM would call my wife on Monday, today is Wednesday and still no call, says a lot about that location.  Refused to accept responsibility, clearly stated what they felt the issue was because it's happened before, but still never said sorry, never offered anything in return, last $100 we will ever spend at that location...."
kzRq4H_nSf4b3F_sdymWSw,"I did not check Yelp, bad on my part however, we went to this store and purchased a couch for us and a king bed with two mattresses for the bottom as we have a king mattress for the top.

The couch came on time as promised, however the bed we are still waiting on which we were told would only be like 3 to 5 days which was back on December 16th.

The quality of the couch is great and I am fully satisfied with the purchase.....The 1 star is for CUSTOMER SERVICE....This statement below is a bunch of BS as they do not care and they do not read the reviews or care about the reviews as best as I can tell.

Locally owned and operated, 
Big's Furniture takes pride in its community and service to the local market.  From our home to yours...

I financed a majority of the furniture I purchased and when I finally got the bill from the financing company the Henderson store charged me TWICE for my purchase.  I called the financial company and they told me I had talk to the store.  

Well NO MATTER WHAT NUMBER YOU CALL, it goes to the store at the other location on the other side of town and they have to transfer you to the Henderson store because that is where everyone seems to be located from the accountant, management, etc...Getting a live person is near impossible at the Henderson store.  I had to call back 4 times and get real nasty with the girl before she decided to put me on hold and get a live person herself before transferring me over.  

I finally got to Elaine a Customer Service Manager who said the accountant was there, they did notice yesterday the two charges and took action to correct it.  I asked why no one called me to let me know about this instead of me having to call the finance company and then call them and I was told that the accountant does not deal with customers and the information was passed to the girl at the OTHER store I talked to yesterday and she does not come in until 4pm today so she will probably call me then, REALLY???  This made no sense to me and when I told Elaine that she seemed to just get frustrated with me.  

WELL, THIS WAS NOT MY FAULT, IT WAS THEIRS AND I AM ANNOYED AS IT IS MY CREDIT THEY ARE MESSING WITH TO SAY IT NICELY.....

I was told a truck did come in today and they have the box springs and will deliver it tomorrow.

All I can say is that dealing with the salesperson the day we went in was AWESOME, but if you don't get what you need that day or if you have any other issue, its all luck on the getting it resolved.

I do THANK ELAINE though for all her help, but it makes it hard to recommend a place that makes it extremely easy to purchase but if you don't take it with you that day, customer service when calling is nothing short of an EXTREME NIGHTMARE.  They have quality items but beware of the support once you walk out the door that is definitely a 1 star...."
kzRq4H_nSf4b3F_sdymWSw,"We found this place via a friend on Facebook who came here and said on FB it was GMO Free and the food was amazing.  As usual, I went onto Yelp and a majority of the reviews were 5 stars but if you go a ways down you will find some 4's and below.  We decided to try this place for lunch today because of the hype on GMO Free, Organic and amazing.  Since others have mentioned the excellent servers they have had let me tell you about our server Victor.  It took him a long time to get to our table, good thing for the hostess as she got us our drinks and took our appetizer order.  Victor finally came and proceeded to go over the entire menu trying to sell us on everything that were his favorites which seemed to be everything but this place still has not had its grand opening.  

I don't want to be sold on food, let me try it and give my opinion.  He seemed really off today and later you will understand why.  He brought out our appetizer, Tostaditas De Tinga's, 3 small tostada's with white meat chicken and sauce.  When he got to the table, he dumped one of the tostada's on my wife...He was very apologetic and cleaned it up quickly and brought us a new order on the house.  He also tried to explain being off on his sick daughter from the day before but then we heard him tell the table next to us that he had been next door at the Sapphire Club all night.  By the way, this is the same building as  the Sapphire Gentlemen's Club, the same parking lot and the same owners...

Chef Paco who everyone talked about in their reviews obviously was not here today.  Our appetizer lacked in seasoning, all white meat chicken boiled and not like what you would find in Mexico.  We had the table side guacamole which was pretty good, but the Carne Asada Taco's and the Al Pastor Taco's lacked in taste as well compared to the authentic foods of Mexico.  The rice was white rice with no seasoning at all, very bland.  The beans tasted like canned beans, which brings up a funny story...Our waiter first said the beans were from a can but then came back and said he talked to one of the cooks who said they were not canned, they were made in house daily.  NOT...

The Flan was good but did not seem like home made daily like they claim.  Any chicken dish from the Tostada's to the pulled chicken burrito I brought my daughter was very bland.  Needless to say we were very disappointed as we were hoping for an amazing meal, GMO Free and Organic however the corn tortillas did not taste like fresh corn tortillas.    

This is not a place we will go back to as you can find better tasting authentic mexican food about anywhere in town.  I am sure Chef Paco is an amazing person but whether he is there or not, the menu items should always be cooked the same way and if they were going for what you would find in Mexico, the mark was really missed here."
kzRq4H_nSf4b3F_sdymWSw,"The food here is close to 4 stars.  For the food you get, I feel the prices are reasonable.  So with that being said why 2 stars???

Clearly the SERVICE, it is one of the wrost in this town, unless you are out for at least a 2 hour ONE course meal.  Really????

This has been the case the last few times we went.  So why go back?  It is close to home and I thought they might have it figured out...NOPE...

Why would you have 2 people to handle the front door and ONLY ONE Waiter to take care of tables????  Why have 3 runners and only one waiter???  This place has been understaffed for a long time and I just don't understand the logic.  It is not that hard to have 2 full time waiters.

We went last night, we were seated and told our waiter was Mark.  Close to 10 minutes LITERALLY, before he came over and asked for a drink order.  Two drinks came and away he went, no ask of an appetizer, nothing.  Another person came and ordered an Iced Tea and a hot tea was ordered as well.  LITERALLY FIVE minutes to get the teas.  Finally an ask was made for appetizers and one ordered along with the food.

The appetizer came and was eaten very very slowly and aboiut the time we finished eating it, the food came. 

NOW, in the defense of the restaurant, the food ordered did take some time to prepare and was prepared with quality, care and appreciation for what was being served.  A request was made for more hot tea which took the 5 minute waiting game again.  Once we were done, the plates were removed from the table in record speed...why can't accompish this with drinks and refills??

We did not want desert, we asked for the left overs to be placed in seperate bags as we were going in two directions.  So do you think the SAME guy who took the plates remembered who got what left overs???  NO, this morning it was discovered this task, which was only 3 plates was WAY ABOVE the level of competence of the guy who took the plates.

We asked for our bill and then watched the waiter run around, do several other things and pass our table several times before he finally came back and gave us our bill.  This whole process of getting the bill, 10 mintues...Needless to say we paid cash as we did not want to wait for him to take the card and never come back even though at this point we were one of ONLY 4 tables in the place.  

He is a nice guy, but handling more then two 4 tops for him at a time, not a good idea...if you are going to keep the doors open to a certain time and have 2 people at the door, 3 runners including the manager, more then one server would be a good idea.

I believe we are done with this place unless we come across a day that we can spend 3 hours in a place to get a salad and a meal.  There are places in town with comparable prices if not better, with comparable food if not better and service that will BLOW THiS PLACE AWAY...."
kzRq4H_nSf4b3F_sdymWSw,"We have not been here for a long time and decided to try it for my son in laws birthday as a personal friend of mine said he personally knew the owners really well.  I called and made a reservation and the table was ready for us when we arrived.  Our reservation was for 8 people but only 6 showed which I think threw the waiter off at the beginning.  

We were seated and sat for some time before someone came and offered us drinks.  My wife does not like regular water and ordered two large bottles of water.   Now they charge almost $5 per bottle, the busboy filled all the glasses brought bread and then we sat and waited and waited and waited and waited.  Finally I had to flag down a busboy and ask him to let our waiter know the other 2 were not coming and we were ready to order.  He said he would take care of it, removed 2 menus from the table and proceeded to take the rest of the stuff from those 2 seats.  He picked up one glass he had just filled up earlier and turned it over dumping all the water in the full glass all over the table.  He felt bad and I don't understand how he could not see or feel the glass full, but he never offered to replace the water from the bottle we were being charged for.

Finally the waiter came over and took our order, someone brought out the salads and soup, we asked for more bread, he said ok and it never came.  Just as we were done with this course the guy who dumped the water all over the table came by and asked if we wanted more bread, took two baskets and came back with one.

The food was good, some portions matched the price and some did not.  I had the prime rib which was $30, it was 18oz's and pretty good however the vegetables we a very small portion.  My daughter ordered a chicken dish for $20 and it was not worth the price and the amount of pasta they gave her, really???  Pasta is a cheap food and for the amount of chicken they gave her, there should have been more.

Overall the service was not that great.  I watched other tables getting more attention then ours which was a little frustrating since for the price you pay, everyone should receive the best service.  Above and beyond that, for someone personally knowing the owners, I would think they would try a little harder to give a better impression.  Then dessert time, everyone ordered dessert except me, I got coffee..my wife ordered coffee and dessert and it never came.

For 6 people our bill came to over $220 which for the food which was ok, portions could have been better, the service could have been way better, the water we paid for which was dumped on the table by the staff not us, should have been offered to have been replaced, I must say, I can find better quality food in this town off the strip for less money with better service.  We probably will not go back to this place again as the value should have been better and when I am paying for water, if you spill it, you should replace it or not charge me for it.  Overall, I was disappointed."
kzRq4H_nSf4b3F_sdymWSw,"This was my second visit to Nora's in the past week.  We stopped in for lunch one day because we have heard from two people how good this place is.  Lunch prices are very reasonable and the food is amazing.  

The lunch service was a little slow but I'll tell you what, the FOOD was worth the wait.  We got the Steak and Arugula Bruschetta as an appetizer and it was out of this world!!!   AMAZING!!!  They do bring you a small basket of Garlic Bread, the first one is on them the menu says and then $2.50 after that.  The bread is amazing but when you get a basket with just 4 small pieces for two people and then want to charge me $2.50 for another 4 pieces, that I may question.

I had the Rigatoni Special and the sauce, the sausage, the meatballs, OMG... we also a Nora special which is not on the togo menu so I cannot tell you the exact name but I was told it was the BEST they have ever had.

So since our experience with the food was SO AMAZING, we decided to go back last night and bring my daughter and her husband.  Of course we had the Steak and Arugula Bruschetta and they ordered the regular Bruschetta and both were again very good.  We also ordered the regular Antipasto Salad which we have had in a lot of Italian places and this was by far the BEST.

This time I decided to try the Chicken Parmigiana which you can get breaded or not and it was AMAZING..  The portion size was give me a to go box size which I did take home.  We also had the Veal Chop Parm, a $42 plate but I tell you what, the size of this Bone in Veal was so big, it came home and provided two more meals.  My daughter had the baked Rigatoni and her husband had the Snow White Pizza.  I guess he was having a Disney moment.  

Both dishes were amazing and to go boxes were in order for those as well.  he ordered the medium pizza and it was big enough for 2 to 3 people.  

They all wanted deserts and OMG, the cheesecake is to DIE for, no you won't die if you eat it but after all the food you might explode, the Cookies and Cream Tartufo was amazing, the Panna Cotta was WOW and then a Toasted coconut drink with drambui, and brandy was the topping on the meal.

My friend Frank from AZ comes here all the time and this place was packed non stop last night until about 8:30 then it started to slow down, but I truly understand why Frank says there is NO PLACE like this in Vegas for food of this quality.  Everyone from the hostess to the Manager last night were some of the warmest and friendliest people who ensured the place was running like a well oiled machine and they did an AMAZING JOB!!!  Many kudos to the kitchen and the entire staff, this is one of the BEST Italian places we have ever found her in Las Vegas and HIGHLY HIGHLY RECOMMEND this place and we will be back often, it is just that good.

They do not give military discounts but that is ok, this place is so good I will support them and so should you.  The prices are very reasonable and it is worth every penny.  I don't want to see corners cut to provide a discount and GOOD FOOD is worth paying for and this place is for REAL!!!!"
kzRq4H_nSf4b3F_sdymWSw,"Like David who was here about two weeks ago, this is a place I would not return to.  This was our second experience here and like David said the chips are ok, but that is about it.  The cheese they use is not good, the salsa you can make at home and make it taste better and the food was average.

What seems to attract people to this place is the happy hour times which offers 2 for 1 drinks.  It seems like they are surviving off the bar and NOT the food.  

On the bottom of the receipt is CLEARLY states GREAT MEXICAN FOOD NOTHING OVER 10.$.  This is exactly how it is written..WRONG...They should change this before someone decides to take the time to sue them for false advertising and shuts them down.  

Two people in our party ordered Fajitas and we were charged $11.00 for each.  Now I am not a math wizard, but I do believe that contradicts what they advertise on their receipt.  Also, if you order Enchilada or a burrito, most Mexican Restaurants give you that with rice and beans...NOT THIS PLACE, they charge you $2.00 extra if you want sides with your food bring the total cost of your dish, YOU GUEST IT, to OVER $10.00.  You end up paying anywhere from $10.50 to $13.00 for that plate. 

AND DON'T""T EVEN THINKS OF ASKING FOR MORE TORTILLA'S unless you want to pay $1.00 per request.  

The staff has been very nice on both visits which makes the place bearable...One couple in our party was NOT impressed with the alcohol the first time around and sent their drinks back.  It does look like they took those drinks off the bill even though they FAIL to inform you of this.  They don't inform you of the extra charges or if they do something to benefit you, ITS A SURPRISE AND EVERYONE LOVES SURPRISES WHEN THEY GO OUT TO EAT FROM A RESTAURANT RIGHT???

So one last example, they offer a burrito called enchilada style, which means they put sauce and cheese on the outside.  The burrito is $7.00 but for the scoop of sauce and a little cheese, you guessed it, $2.00 extra and then if you want rice, beans and chips with your burrito, another $2.00 bringing the total to $11.00.....Again $1.00 over the NOTHING OVER $10.00 quote on the receipt.  

Lastly about the Fajita plate, $11.00 is apparently without meat, if you want meat, anther $2.00 and the beans offered on the side, another $2.00, that is a $15.00 plate and in any other restaurant, the price would be the same but would include rice, chips and ALL THE TORTILLA's you desire at NO EXTRA CHARGE.

This is Vegas folks, there are a LOT better Mexican Restaurants in town for the same price of a $13.00 to $15.00 plate with NO HIDDEN CHARGES, better drinks, and just as good Happy Hour Specials.

The ONLY SAVING grace this place has and this is why they will survive in this town David, is that they are close to UNLV so people who don't have cars can indulge, they are not far from the strip and they do have a LOT OF TVs for watching sports and most people don't need more then a few drinks and some chips to munch on while watching a game.  Just make sure you enjoy the chips dry as the VERY SMALL dish of salsa is NOWHERE NEAR enough for the amount of chips you get and YOU WILL GET CHARGED if you ask for MORE....

There are better places to watch sports in this town as well.   Read through the reviews, the 4 stars are from people who enjoy cheap, low alcohol drinks who think they are getting a deal.  Read Ms Fabulous W from 5/15/2011, you will really see what your Happy Hour Drink are getting you....LOL

Maybe Glen Learner the Heavy Hitter would like to get his hands on this receipt."
kzRq4H_nSf4b3F_sdymWSw,"First impression of the place, it looks very nice, staff was friendly although seemed very confused at times.

First impression of food, bread, HUGE FAILURE, not homemade, not warm, not worth being served in an Italian restaurant.  Something you can buy at Smith's.  mentioned to our server, got a hmmm response.

Second point, the server came and grabbed a glass of wine off the table she thought was empty, it was not, yet she still walked away very fast.......RUDE!!!!

The staff stand in the dining room and talk to each other as if they are life long friends hanging out rather then staff working in a restaurant with CUSTOMERS.

Next, she brought us the bill before she asked if we wanted desert???

The food was ok, not the best Italian food I have ever had, but what can you expect from a menu that shares itself with hamburgers, sandwiches, BBQ beef, French dip???

The sauce they use for the pasta and lasagna was really good sauce.  They do have a menu of $10 items.

So why the two stars, well that would have to be the ok food and less then on service.  We asked the server if the salmon was Wild or Farm raised, she did not know, went to ask and came back saying it was Atlantic???

We asked towards the end if the meal if the owner was there to which we were told the owners son was, but instead we got a girl who said she was the manager.  The issues with this place become more and more obvious each step of the way.

So let me say here, the common ground between this location and the one on Durango, especially in reading other reviews, is the service and when you meet the manager, you understand why....poor leadership results in poor service.  So let me continue.

We first share with her about the bread and the answer we got was ""Oh, that is not our normal bread, we normally have this really good italian bread baked in our oven and served at the table.  We did not get our delivery, so we had to go out and buy bread"".  I said it was not warm and when we asked our server about it, no answer was given.  The manager said that was odd and that the server should have been able to answer that question.

 We then asked about the Salmon and again, the manager did not know the answer.  So, who is ordering the food???  The server who I would not expect to know the answer unless asked often, went in the back and they did not know the answer and now the manager of the place does not know the answer.  That says a lot about quality in itself.  

Then we told her about the wine glass incident mentioned above and the manager's response, ""she did that, I am really surprised because she has been with us for a long time and is one of our best servers, also she is sometimes the bartender so she should have known better"".

I did not need any other examples as I have seen enough especially if I am being told my server is the BEST they have and there was NO COMPASSION for the customer, just constant justification on behalf of the server, WOW.   Nothing more needs to be said about this place other then they do have OK food and many who don't care about quality will go here, but if you want real NY style Italian food, there is a place in the same shopping center and one a block east at the stop light on the right.

Lastly, the tables have a cloth table cloth with a sheet of paper on top.  The table next to us had a HUGE STAIN on it, which I have a picture of and after the people got up and left, all that was changed was the paper.  The cloth with the LARGE stain stayed on the table.  If this ends up being the only place open, I guess Italian will not be on my menu"
kzRq4H_nSf4b3F_sdymWSw,"This was my first time here and I can only give it 2 stars.  Normally I am sure this is an ok place, it was rated at 4 stars with 103 reviews, however, that does not justify the treatment we received on this night.

We had 5 people in our party and 3 of use decided to take the all you can eat sushi.  We each ordered an appetizer and 3 rolls each.  3x3=9 in most places.  

So, first off the staff was friendly upon arrival and we were seated fairly quickly.  Our drink order was taken pretty fast as well as our order.  The appetizers came pretty quickly, however then the service came to a crawl.  First one roll, then finally another, by the end of an hour we had received 6 rolls.  I only got one of mine, someone else got two of hers and of course the last person got all three of hers.

We continually had to ask for refills on the tea as they were not coming over and checking on us.  They would come by and take the empty plates but would not always ask if we needed anything.  Finally our server came over and asked if there would be anything else?  NOW THE BATTLE BEGAN!!!!

I stated yes, I am still missing two rolls and she is missing one.  The server stated no your are not, I was told you received everything you ordered and I was told your table is done.  I stated that was incorrect and the we were still missing three rolls and named the three we were missing.  She again stated that she was told we received everything we ordered.  NOW WE ARE GOING TO BATTLE.  I ordered three rolls and only got one, DON'T""T TELL ME I ATE THREE WHEN I DID NOT.  She then stated, let me go get your ticket and check.  She came back to the table and proceeded to read the entire ticket to me.

When she was done, I again stated by NAME the three rolls we did not receive.  With a frustrated sigh, she said let go check with the kitchen.  NOW HERE IS MY QUESTION; 

If I am ordering all you can eat, WHY ARE YOU GOING TO DEBATE ME ON HOW MUCH I RECEIVED?  The price is the same if I order one roll or twenty rolls, yes???

A few times through dinner we had to request refills instead of it just being done.  To clarify, they came to the table several times to pick up the empty dishes but would not always check to see if we needed anything.

When I am paying for something, I don't expect to be debated on what I ordered and received.  With several sushi places within a 5 miles radius of this place all offering all you can eat for about the same price, I can get better service without being debated by the staff on what I received and what I did not.  If you are the only person bringing me my food then maybe, but when there were two other people bringing stuff to the table, who the hell are you to debate me on what I received???

In closing the food was decent and does warrant 3 to 4 stars for quality.  We still left an 18% tip, 15% would have been too generous for the way we were treated.  None of the five of us have a desire to return to this place.  Like I said there are several places to choose from within a 5 mile radius of this place with the same quality or better and you will not be harassed by the staff or have to encounter and ugly battle or debate about what you received.  

ALL YOU CAN EAT MEANS, I ORDER IT, YOU HAPPILY BRING IT.  IF I DON'T EAT ALL I ORDERED, THEN YOUR POLICY IS TO CHARGE EXTRA.  NO WHERE IN YOUR POLICY DOES IT STATE YOU WILL DEBATE ME ON WHAT I RECEIVED AND PLACED IN MY MOUTH.  

I came here hungry, I believe I would know if I received and ate three rolls.  Two stars is more then generous for the treatment we received.  The good part, we now know a place we will NOT RETURN TO EVER AGAIN...."
